uwbtime,uwbx,uwby,uwbz
12.9934,0.620644,1.10157,1.60778
13.0269,0.607388,1.11234,1.60295
13.0434,0.597538,1.11896,1.60571
13.0598,0.591588,1.12422,1.60392
13.0766,0.585401,1.12403,1.60265
13.0932,0.584055,1.12965,1.59832
13.1099,0.580119,1.13082,1.59121
13.1263,0.576343,1.13313,1.58721
13.1429,0.569803,1.13759,1.58498
13.1596,0.566496,1.14426,1.5876
13.1764,0.563444,1.14753,1.58912
13.1928,0.556835,1.14967,1.59441
13.2094,0.555081,1.14949,1.59589
13.2261,0.545928,1.15672,1.59881
13.2428,0.538115,1.16151,1.60179
13.2595,0.5288,1.16382,1.60209
13.2759,0.524261,1.16779,1.60253
13.2926,0.519165,1.16321,1.60463
13.3093,0.511793,1.16263,1.60268
13.326,0.509563,1.16467,1.60323
13.3424,0.503273,1.168,1.60178
13.3591,0.493566,1.16864,1.59482
13.3757,0.486797,1.17015,1.59399
13.3925,0.480985,1.1721,1.59028
13.4089,0.475861,1.17886,1.59073
13.4255,0.46931,1.17552,1.58777
13.4422,0.460453,1.17884,1.58254
13.459,0.454253,1.18182,1.57829
13.4756,0.444169,1.18202,1.57056
13.4921,0.438535,1.18432,1.56962
13.5087,0.433385,1.19054,1.57095
13.5254,0.42276,1.19455,1.57111
13.5421,0.416867,1.19566,1.57452
13.5585,0.411232,1.19405,1.57562
13.5752,0.405704,1.19714,1.57641
13.6086,0.396309,1.20351,1.57622
13.6252,0.385997,1.20446,1.58172
13.6417,0.380535,1.20461,1.58449
13.6583,0.374787,1.20842,1.58506
13.675,0.367415,1.21042,1.58461
13.6917,0.36134,1.20835,1.58221
13.7248,0.3545,1.21183,1.58462
13.7582,0.339477,1.21506,1.58181
13.7746,0.331587,1.22152,1.58103
13.7913,0.329224,1.22048,1.58152
13.8079,0.32336,1.22136,1.57804
13.8247,0.322974,1.22313,1.57414
13.8413,0.312517,1.22335,1.56912
13.8578,0.305772,1.22576,1.56693
13.8744,0.30349,1.22736,1.56913
13.8911,0.300165,1.23092,1.56837
13.9079,0.289953,1.23404,1.56779
13.9243,0.281838,1.23481,1.57184
13.9409,0.28006,1.2367,1.57412
13.9575,0.272448,1.235,1.57956
13.9743,0.264435,1.23487,1.58286
13.991,0.256861,1.23956,1.58489
14.0078,0.255507,1.24244,1.59044
14.024,0.248881,1.24424,1.59385
14.0408,0.246889,1.24797,1.59816
14.0574,0.239342,1.24825,1.60297
14.0739,0.232937,1.24565,1.60488
14.0905,0.226873,1.24664,1.60381
14.1072,0.224584,1.24921,1.60203
14.124,0.215627,1.25266,1.60095
14.1404,0.211752,1.25368,1.59898
14.157,0.202848,1.25441,1.59678
14.1736,0.198412,1.258,1.59654
14.1904,0.191825,1.25942,1.60109
14.2071,0.181069,1.25662,1.60447
14.2235,0.175214,1.25459,1.60666
14.2401,0.164923,1.25729,1.60521
14.2569,0.157446,1.26038,1.60763
14.2735,0.150227,1.26067,1.60913
14.29,0.143599,1.25884,1.61024
14.3066,0.138808,1.26135,1.61243
14.3232,0.136005,1.25545,1.61677
14.3401,0.13309,1.25449,1.62084
14.3567,0.13133,1.25496,1.62311
14.3731,0.121996,1.25974,1.62572
14.4065,0.106597,1.26544,1.62455
14.4236,0.0975212,1.26119,1.62343
14.4396,0.0904542,1.2615,1.62219
14.4562,0.07882,1.26108,1.62073
14.4733,0.0702259,1.26058,1.61931
14.4897,0.0654906,1.26096,1.61826
14.5061,0.0576806,1.26409,1.61493
14.5227,0.0540835,1.26033,1.61278
14.5393,0.0447081,1.25893,1.60907
14.5565,0.0324404,1.2613,1.60742
14.5729,0.0268468,1.25962,1.60946
14.5892,0.0202476,1.25921,1.60707
14.606,0.0120644,1.25598,1.60282
14.6229,0.00506429,1.25956,1.60771
14.6393,-0.00467368,1.25754,1.60664
14.6724,-0.011941,1.25581,1.60776
14.6893,-0.0167077,1.25139,1.61119
14.7059,-0.0241592,1.24978,1.61098
14.7222,-0.025995,1.24632,1.60579
14.7389,-0.0365834,1.25,1.60353
14.7726,-0.0477013,1.25164,1.60354
14.7892,-0.0516792,1.25786,1.60741
14.8053,-0.0530079,1.25422,1.6107
14.822,-0.06269,1.25246,1.60998
14.8387,-0.0655221,1.24965,1.61113
14.8554,-0.0745861,1.25222,1.61297
14.8718,-0.0805428,1.24974,1.6116
14.8884,-0.0846236,1.25116,1.61032
14.9051,-0.0954911,1.25354,1.60707
14.9219,-0.102151,1.25414,1.60611
14.9386,-0.106835,1.25762,1.6038
14.955,-0.108981,1.25204,1.6069
14.9716,-0.116132,1.25154,1.60771
14.9883,-0.120362,1.24763,1.60586
15.005,-0.124655,1.24481,1.60595
15.0215,-0.129579,1.24515,1.60501
15.0384,-0.12865,1.24324,1.60559
15.0548,-0.136533,1.24252,1.60643
15.0716,-0.142759,1.2444,1.60826
15.0879,-0.147151,1.24364,1.6094
15.1046,-0.152484,1.24425,1.60919
15.1212,-0.156443,1.24279,1.60728
15.138,-0.163105,1.24269,1.6084
15.1546,-0.165234,1.24301,1.61052
15.171,-0.171757,1.238,1.60838
